id,locationCode,latitude,longitude,floor,areaId,name,isValidDestination,isAccessible,locationCategoryId
232,87H52H53+532,41.007883728154400,-76.44735431925460,1,0,143,1,1,3
233,87H52H53+42X,41.00786559505510,-76.44738543897750,1,0,144,1,1,3
234,87H52H53+536,41.00790954340590,-76.44736040976100,1,0,145,1,1,4
235,87H52H53+52H,41.00793128244540,-76.44737793673990,1,0,147,1,1,4
236,87H52H53+42V,41.0078546420428,-76.44746255223000,1,0,151,1,1,4
237,87H52H53+42R,41.0078676165642,-76.44747488076990,1,0,152,1,1,4
238,87H52H53+522,41.00787902652390,-76.44748611480940,1,0,153,1,1,4
239,87H52H52+5X5,41.00788751663860,-76.44750799654690,1,0,154,1,1,4
240,87H52H52+5X9,41.007900779809200,-76.4475187100601,1,0,155,1,1,4
241,87H52H52+5X9,41.007912240172000,-76.44752914879510,1,0,156,1,1,4
242,87H52H52+5XG,41.00792662735090,-76.44754271896510,1,0,157,1,1,4
243,87H52H52+5XG,41.00793977153240,-76.44755423997110,1,0,158,1,1,4
244,87H52H53+52R,41.007984999884400,-76.44747880309750,1,0,160,1,1,4
245,87H52H53+52M,41.00797147859400,-76.44746852536700,1,0,161,1,1,4
246,87H52H52+5XQ,41.00795739135610,-76.44752574151700,1,0,162,1,1,4
247,87H52H52+5XH,41.00794449665640,-76.44751386217890,1,0,163,1,1,4
248,87H52H53+52C,41.0079348678819,-76.44747531148600,1,0,165,1,1,4
249,87H52H53+527,41.0079207592956,-76.44746309449200,1,0,166,1,1,4
250,87H52H53+527,41.00790824838480,-76.44745219587490,1,0,167,1,1,4
251,87H52H53+52G,41.007944602450900,-76.44741308518670,1,0,168,1,1,4
252,87H52H53+52P,41.0079573596822,-76.44742457126990,1,0,169,1,1,4
253,87H52H53+52P,41.00797111010020,-76.4474350958007,1,0,170,1,1,4
254,87H52H53+623,41.00800660779300,-76.4474438223636,1,0,171,1,1,4
255,87H52H53+53J,41.0079716681409,-76.44736921621,1,0,172,1,1,4
256,87H52H53+64F,41.008050284676300,-76.44721610581120,1,0,174,1,1,4
257,87H52H53+644,41.00801106786200,-76.44718162048690,1,0,175,1,1,4
258,87H52H53+54Q,41.00797152941460,-76.44714699106200,1,0,176,1,1,4
259,87H52H53+55C,41.00793225228450,-76.44711277904540,1,0,177,1,1,4
260,87H52H53+553,41.007893052102000,-76.44707833813490,1,0,178,1,1,4
261,87H52H53+45W,41.00785388242700,-76.44704442415050,1,0,179,1,1,4
262,87H52H53+45J,41.0078417485723,-76.44711733271140,1,0,182,1,1,4
263,87H52H53+548,41.007917599535100,-76.44718363748520,1,0,183,1,1,4
264,87H52H53+53Q,41.00796531184900,-76.44725283817510,1,0,185,1,1,4
83,87H52H53+632,41.008010652419300,-76.44735361233620,1,0,p,0,1,5
84,87H52H53+42C,41.00781538529360,-76.44747326600170,1,0,p,0,1,5
90,87H52H53+43W,41.007870359801700,-76.44731210652070,1,0,el,0,1,2
91,87H52H53+34X,41.00774435598060,-76.44713412461300,1,0,p,0,1,5
92,87H52H53+452,41.00775605769670,-76.4471152095102,1,0,p,0,1,5
93,87H52H53+445,41.007767498766100,-76.44715447684540,1,0,p,0,1,5
94,87H52H53+449,41.007779200482200,-76.4471355617426,1,0,p,0,1,5
95,87H52H53+448,41.00778005087420,-76.44716549062540,1,0,p,0,1,5
96,87H52H53+449,41.0077917305233,-76.44714639685630,1,0,p,0,1,5
97,87H52H53+443,41.00776565191840,-76.44718886245370,1,0,p,0,1,5
98,87H52H53+443,41.00775803939760,-76.44720116762420,1,0,p,0,1,5
99,87H52H53+34V,41.007746535367500,-76.44719110159780,1,0,p,0,1,5
100,87H52H53+444,41.00775143111320,-76.44718271579370,1,0,p,0,1,5
101,87H52H53+34V,41.00773722956500,-76.4472057701685,1,0,p,0,1,5
102,87H52H53+34J,41.00772347626550,-76.44722796346810,1,0,p,0,1,5
103,87H52H53+33Q,41.00770981943580,-76.44725007563790,1,0,p,0,1,5
104,87H52H53+33H,41.00769707383500,-76.44727065251130,1,0,p,0,1,5
105,87H52H53+33H,41.007691132735600,-76.44728053261670,1,0,p,0,1,5
106,87H52H53+33G,41.0076791866383,-76.44728785734890,1,0,p,0,1,5
107,87H52H53+33G,41.00768393861560,-76.44729194239540,1,0,p,0,1,5
108,87H52H53+33P,41.007705178136000,-76.44731046429220,1,0,p,0,1,5
109,87H52H53+33M,41.00771848503170,-76.44732211411010,1,0,p,0,1,5
110,87H52H53+33W,41.00772690616410,-76.447308399426,1,0,p,0,1,5
111,87H52H53+33V,41.007730683064600,-76.44733283645280,1,0,p,0,1,5
112,87H52H53+33V,41.00773900736540,-76.44731921421940,1,0,p,0,1,5
113,87H52H53+33W,41.00774454757980,-76.4473105888601,1,0,p,0,1,5
114,87H52H53+434,41.00775859686800,-76.44728769398000,1,0,p,0,1,5
115,87H52H53+33V,41.007746781807600,-76.447325792948,1,0,p,0,1,5
116,87H52H53+433,41.00775865039770,-76.44733628557170,1,0,p,0,1,5
117,87H52H53+432,41.00777184586110,-76.4473478630341,1,0,p,0,1,5
118,87H52H53+446,41.00778228327060,-76.44722248164720,1,0,p,0,1,5
119,87H52H53+44C,41.00780175016910,-76.44723937211620,1,0,p,0,1,5
120,87H52H53+44C,41.00780943392810,-76.44722716400770,1,0,p,0,1,5
121,87H52H53+436,41.00778601157210,-76.44736013995670,1,0,p,0,1,5
122,87H52H53+43G,41.007821922365800,-76.44730200881880,1,0,p,0,1,5
123,87H52H53+43P,41.00782564514830,-76.4472959051475,1,0,p,0,1,5
124,87H52H53+43Q,41.00784749285950,-76.44726057626510,1,0,p,0,1,5
125,87H52H53+534,41.00787685747140,-76.4472862906023,1,0,p,0,1,5
126,87H52H53+534,41.00788302082840,-76.44729178731870,1,0,p,0,1,5
127,87H52H53+535,41.00788985511610,-76.44726520576350,1,0,p,0,1,5
128,87H52H53+537,41.007918131391000,-76.44732242919110,1,0,p,0,1,5
129,87H52H53+532,41.00789995901380,-76.44735217077970,1,0,p,0,1,5
130,87H52H53+532,41.007893278422700,-76.44736249582590,1,0,p,0,1,5
131,87H52H53+42X,41.00787440926340,-76.44739311041870,1,0,p,0,1,5
132,87H52H53+42W,41.00786208559900,-76.44741292039430,1,0,p,0,1,5
133,87H52H53+42X,41.007850848266800,-76.44740307836610,1,0,p,0,1,5
134,87H52H53+42W,41.007870080297700,-76.44741986620500,1,0,p,0,1,5
135,87H52H53+42V,41.00785527007570,-76.4474439090838,1,0,p,0,1,5
136,87H52H53+42V,41.00786231344680,-76.44745009611640,1,0,p,0,1,5
137,87H52H53+523,41.00787565117430,-76.44746180235960,1,0,p,0,1,5
138,87H52H53+522,41.00788761261630,-76.44747223472240,1,0,p,0,1,5
139,87H52H53+53F,41.007929508622200,-76.44733215314850,1,0,p,0,1,5
140,87H52H53+53G,41.007944080388000,-76.44730835882980,1,0,p,0,1,5
141,87H52H53+53C,41.00794579282730,-76.44734672628840,1,0,p,0,1,5
142,87H52H53+53M,41.00796047935200,-76.44732274907380,1,0,p,0,1,5
143,87H52H53+53M,41.00797281647830,-76.44733354405940,1,0,p,0,1,5
144,87H52H53+53J,41.00795808232000,-76.44735747959440,1,0,p,0,1,5
145,87H52H53+52H,41.00794071830190,-76.44738611600620,1,0,p,0,1,5
146,87H52H53+522,41.0078929270563,-76.44747693326290,1,0,p,0,1,5
147,87H52H53+526,41.007901800170100,-76.44748485997710,1,0,p,0,1,5
148,87H52H53+526,41.00790535653210,-76.44748793524450,1,0,p,0,1,5
149,87H52H53+526,41.00791490900130,-76.4474961017755,1,0,p,0,1,5
150,87H52H52+5X9,41.0079195324683,-76.4475002294926,1,0,p,0,1,5
151,87H52H52+5XH,41.00792643401360,-76.44750620740820,1,0,p,0,1,5
152,87H52H52+5X9,41.007919403456100,-76.44751785338930,1,0,p,0,1,5
153,87H52H52+5XH,41.00793412272850,-76.44753067716990,1,0,p,0,1,5
154,87H52H52+5XG,41.007947055810500,-76.44754221737400,1,0,p,0,1,5
155,87H52H52+5XP,41.00795495942020,-76.44754896322660,1,0,p,0,1,5
156,87H52H53+623,41.008015217156700,-76.44745145026590,1,0,p,0,1,5
157,87H52H53+52W,41.00799377241950,-76.44743257496670,1,0,p,0,1,5
158,87H52H53+52W,41.00797999170430,-76.44742049280100,1,0,p,0,1,5
159,87H52H53+52P,41.00796699974980,-76.44740905486080,1,0,p,0,1,5
160,87H52H53+52X,41.00799756911420,-76.44739203043200,1,0,p,0,1,5
161,87H52H53+52X,41.00798458888500,-76.44738057731900,1,0,p,0,1,5
162,87H52H53+52Q,41.00795404698670,-76.44739779930620,1,0,p,0,1,5
163,87H52H53+53R,41.00799717952200,-76.44735475113320,1,0,p,0,1,5
164,87H52H53+632,41.00800236963160,-76.44734663379100,1,0,p,0,1,5
165,87H52H53+633,41.008007414095700,-76.44733838900910,1,0,p,0,1,5
166,87H52H53+53V,41.007983009111000,-76.4473171920527,1,0,p,0,1,5
167,87H52H53+53P,41.00797072256950,-76.4473063915093,1,0,p,0,1,5
168,87H52H53+53W,41.00798408847740,-76.4472846914094,1,0,p,0,1,5
169,87H52H53+635,41.00802266558740,-76.44725294280860,1,0,p,0,1,5
170,87H52H53+639,41.008041275850100,-76.44726908860680,1,0,p,0,1,5
171,87H52H53+63H,41.0080516754283,-76.44725216213800,1,0,p,0,1,5
172,87H52H53+646,41.00803634445190,-76.44723854944810,1,0,p,0,1,5
173,87H52H53+642,41.00802146104040,-76.44722574581140,1,0,p,0,1,5
174,87H52H53+642,41.008010896134700,-76.44724282333020,1,0,p,0,1,5
175,87H52H53+642,41.00800167121470,-76.44723469592410,1,0,p,0,1,5
176,87H52H53+643,41.008012244076400,-76.44721773663740,1,0,p,0,1,5
177,87H52H53+54V,41.007996852063100,-76.44720408277550,1,0,p,0,1,5
178,87H52H53+54M,41.00797164651100,-76.44720815874940,1,0,p,0,1,5
179,87H52H53+54V,41.00798221606670,-76.4471910737141,1,0,p,0,1,5
180,87H52H53+54M,41.00796250840630,-76.44720036547240,1,0,p,0,1,5
181,87H52H53+54P,41.00797299988620,-76.44718321212070,1,0,p,0,1,5
182,87H52H53+54P,41.00795759241740,-76.4471695631933,1,0,p,0,1,5
183,87H52H53+54G,41.00794144506610,-76.44718189480480,1,0,p,0,1,5
184,87H52H53+54G,41.007932274137,-76.4471737224176,1,0,p,0,1,5
185,87H52H53+54G,41.007942662106800,-76.44715664699580,1,0,p,0,1,5
186,87H52H53+546,41.007915126946900,-76.44722443673070,1,0,p,0,1,5
187,87H52H53+53Q,41.00795920213760,-76.44726284766830,1,0,p,0,1,5
188,87H52H53+54G,41.00792665515450,-76.44716896581820,1,0,p,0,1,5
189,87H52H53+548,41.0079230499133,-76.44716581123220,1,0,p,0,1,5
190,87H52H53+54H,41.00793349466850,-76.44714882468510,1,0,p,0,1,5
191,87H52H53+549,41.00791821597840,-76.44713521898360,1,0,p,0,1,5
192,87H52H53+545,41.00789300291280,-76.4471393598765,1,0,p,0,1,5
193,87H52H53+556,41.00790344095940,-76.44712239759900,1,0,p,0,1,5
194,87H52H53+545,41.00788404387810,-76.44713166116940,1,0,p,0,1,5
195,87H52H53+552,41.00789447779780,-76.44711443932050,1,0,p,0,1,5
196,87H52H53+45R,41.007853790435600,-76.44710505790640,1,0,p,0,1,5
197,87H52H53+45V,41.00786439967520,-76.44708822127980,1,0,p,0,1,5
198,87H52H53+45R,41.007850872386300,-76.44710258598310,1,0,p,0,1,5
199,87H52H53+45J,41.007844946089600,-76.44709731910360,1,0,p,0,1,5
200,87H52H53+45V,41.007855399811400,-76.4470802650291,1,0,p,0,1,5
201,87H52H53+45M,41.00783003509050,-76.44708460750920,1,0,p,0,1,5
202,87H52H53+45M,41.00784022049130,-76.44706675768530,1,0,p,0,1,5
203,87H52H53+45F,41.007814823540600,-76.44707103503000,1,0,p,0,1,5
204,87H52H53+45P,41.00782533883130,-76.44705401955130,1,0,p,0,1,5
205,87H52H53+552,41.00787913565200,-76.44710098445600,1,0,p,0,1,5
206,87H52H53+42F,41.00781889750140,-76.44745470117330,1,0,p,0,1,5
207,87H52H53+42M,41.00782684174550,-76.44744163452290,1,0,p,0,1,5
208,87H52H53+42F,41.00782414420660,-76.44745913565070,1,0,p,0,1,5
209,87H52H53+42M,41.00783027087360,-76.44746440202800,1,0,p,0,1,5
210,87H52H53+42M,41.00783802187930,-76.44745178359890,1,0,p,0,1,5
85,87H52H53+42M,41.007833475699100,-76.44744756666130,1.5,0,s,0,0,1
86,87H52H53+44J,41.00784117900150,-76.44722268623070,1.5,0,s,0,0,1
87,87H52H53+452,41.007752191170800,-76.44712135484880,1.5,0,s,0,0,1
88,87H52H53+42P,41.00784956508920,-76.4474337267411,1,0,S,0,0,1
89,87H52H53+42P,41.00783856861470,-76.44742290147210,1,0,S,0,0,1
392,87H52H53+34V,41.007730629946300,-76.44720636379020,2,0,203,1,1,4
393,87H52H53+34M,41.007724608664400,-76.44721564228400,2,0,204,1,1,4
394,87H52H53+33Q,41.00770105973880,-76.44727594758750,2,0,205,1,1,4
395,87H52H53+33W,41.00772779331770,-76.44729554040530,2,0,206,1,1,4
396,87H52H53+443,41.00776778259780,-76.44718789717270,2,0,207,1,1,4
397,87H52H53+33V,41.00774140067110,-76.44732673671690,2,0,208,1,1,4
398,87H52H53+33V,41.007746368851900,-76.44731817879840,2,0,209,1,1,4
399,87H52H53+439,41.007777320980600,-76.44726144673390,2,0,210,1,1,4
400,87H52H53+438,41.00779290384170,-76.44729830680490,2,0,212,1,1,4
401,87H52H53+43P,41.00784009177030,-76.44728938044430,2,0,216,1,1,3
402,87H52H53+533,41.007891271022500,-76.44733471299240,2,0,217,1,1,3
403,87H52H53+43R,41.007873446730200,-76.44736289937760,2,0,218,1,1,4
404,87H52H52+5X9,41.00790951265100,-76.44751224981230,2,0,223,1,1,4
405,87H52H53+522,41.007875047466500,-76.44748208072860,2,0,224,1,1,4
406,87H52H53+52F,41.00793814826290,-76.447444600956,2,0,225,1,1,4
407,87H52H53+528,41.00790122042510,-76.44741056011120,2,0,226,1,1,4
408,87H52H53+52X,41.00798126894310,-76.44738626813760,2,0,228,1,1,4
409,87H52H53+53C,41.00793172646150,-76.44735684042220,2,0,229,1,1,4
410,87H52H53+53C,41.00794633724750,-76.4473511081712,2,0,230,1,1,4
411,87H52H53+45C,41.00782240186610,-76.44711672168450,2,0,232,1,1,4
412,87H52H53+44Q,41.00783290612850,-76.44713019472600,2,0,233,1,1,4
413,87H52H53+44Q,41.00784424575610,-76.44714306206840,2,0,234,1,1,4
414,87H52H53+44W,41.007872715298600,-76.44716303158080,2,0,236,1,1,4
415,87H52H53+544,41.007885666538300,-76.44717472654380,2,0,237,1,1,4
416,87H52H53+544,41.007899413883100,-76.44718560227340,2,0,238,1,1,4
417,87H52H53+547,41.007910595118500,-76.4471976927259,2,0,239,1,1,4
418,87H52H53+547,41.007922993529100,-76.44720819125410,2,0,240,1,1,4
419,87H52H53+54C,41.007936815422600,-76.44722006227310,2,0,241,1,1,4
420,87H52H53+53Q,41.007969806166500,-76.44725129485400,2,0,243,1,1,4
421,87H52H53+53X,41.00797648117480,-76.44725532607910,2,0,244,1,1,4
422,87H52H53+53X,41.00798902304840,-76.44726538785600,2,0,245,1,1,4
423,87H52H53+634,41.008005254975100,-76.44729720907290,2,0,247,1,1,4
424,87H52H53+635,41.00801668661820,-76.44727988025660,2,0,248,1,1,4
425,87H52H53+639,41.00802983641730,-76.44725914226970,2,0,249,1,1,4
426,87H52H53+646,41.008042238805200,-76.44723701799730,2,0,250,1,1,4
427,87H52H53+64F,41.008054848294900,-76.44721725481810,2,0,251,1,1,4
428,87H52H53+64F,41.00806846197580,-76.44719587422680,2,0,252,1,1,4
429,87H52H53+648,41.008049279124800,-76.44718351438300,2,0,253,1,1,4
430,87H52H53+648,41.00803667277980,-76.44717340630380,2,0,254,1,1,4
431,87H52H53+644,41.008024868351000,-76.44716235554240,2,0,255,1,1,4
432,87H52H53+645,41.008011902196800,-76.44715042197150,2,0,256,1,1,4
433,87H52H53+54X,41.00799847468710,-76.44714021837250,2,0,257,1,1,4
434,87H52H53+54X,41.00798542480700,-76.44712914548960,2,0,258,1,1,4
435,87H52H53+55J,41.007972750425200,-76.44711690533630,2,0,259,1,1,4
436,87H52H53+55J,41.007959403362600,-76.44710555353760,2,0,260,1,1,4
437,87H52H53+55F,41.0079465371149,-76.44709295922030,2,0,261,1,1,4
438,87H52H53+55F,41.00793392239660,-76.44708283585480,2,0,262,1,1,4
439,87H52H53+557,41.00792049951700,-76.44707133185460,2,0,263,1,1,4
440,87H52H53+558,41.00790770206660,-76.44706150759520,2,0,264,1,1,4
441,87H52H53+554,41.00789556866580,-76.44704934247020,2,0,265,1,1,4
442,87H52H53+554,41.00788188251950,-76.44703754055660,2,0,266,1,1,4
443,87H52H53+45X,41.00786055017300,-76.44701272940800,2,0,267,1,1,4
444,87H52H53+45P,41.0078471753483,-76.4470333942808,2,0,268,1,1,4
445,87H52H53+45P,41.00783438073100,-76.44705417349170,2,0,269,1,1,4
446,87H52H53+45F,41.00782103242950,-76.4470748588133,2,0,270,1,1,4
447,87H52H53+45V,41.007851998478400,-76.44707876783650,2,0,276,1,1,4
448,87H52H53+552,41.00788539856080,-76.4471086117112,2,0,279,1,1,4
449,87H52H53+549,41.00790240217520,-76.44714777034330,2,0,280,1,1,4
450,87H52H53+556,41.007923144450300,-76.44711498017640,2,0,281,1,1,4
451,87H52H53+549,41.00791863644180,-76.44713690066350,2,0,282,1,1,4
452,87H52H53+54H,41.00792851404700,-76.44714681407750,2,0,283,1,1,4
453,87H52H53+54P,41.007954459432100,-76.4471685160707,2,0,284,1,1,4
454,87H52H53+54V,41.00799175992240,-76.44720056851090,2,0,285,1,1,4
455,87H52H53+642,41.008018248708200,-76.44722458780620,2,0,286,1,1,4
268,87H52H53+43W,41.00787438854090,-76.44729738269670,2,0,el,0,1,2
269,87H52H53+35R,41.00774891274850,-76.44712158692560,2,0,p,0,1,5
270,87H52H53+452,41.00775938873020,-76.44710444716440,2,0,p,0,1,5
271,87H52H53+445,41.007771679617100,-76.4471415192896,2,0,p,0,1,5
272,87H52H53+456,41.00778224172770,-76.44712446052220,2,0,p,0,1,5
273,87H52H53+449,41.00777988737000,-76.44714862792500,2,0,p,0,1,5
274,87H52H53+449,41.00779045353660,-76.44713160842040,2,0,p,0,1,5
275,87H52H53+449,41.00778581221440,-76.4471538807154,2,0,p,0,1,5
276,87H52H53+449,41.00779642925780,-76.4471368165144,2,0,p,0,1,5
277,87H52H53+444,41.00776766684140,-76.44716843571380,2,0,p,0,1,5
278,87H52H53+444,41.00777364128450,-76.44717363257780,2,0,p,0,1,5
279,87H52H53+444,41.007759908082400,-76.44718099111860,2,0,p,0,1,5
280,87H52H53+34V,41.00773937644100,-76.44721394476470,2,0,p,0,1,5
281,87H52H53+34R,41.00773349020550,-76.44722346525680,2,0,p,0,1,5
282,87H52H53+33Q,41.00770801311660,-76.4472647624004,2,0,p,0,1,5
283,87H52H53+33W,41.00773319227380,-76.44728681661290,2,0,p,0,1,5
284,87H52H53+33W,41.007743018320000,-76.44729537682880,2,0,p,0,1,5
285,87H52H53+44F,41.00780264232880,-76.44719899435430,2,0,p,0,1,5
286,87H52H53+44F,41.00782369318620,-76.44721742205580,2,0,p,0,1,5
287,87H52H53+446,41.00779261761340,-76.44724535017890,2,0,p,0,1,5
288,87H52H53+44C,41.007803758372400,-76.44724977207030,2,0,p,0,1,5
289,87H52H53+43H,41.00780153732180,-76.44725317761370,2,0,p,0,1,5
290,87H52H53+439,41.007780763648300,-76.44726449766420,2,0,p,0,1,5
291,87H52H53+435,41.00777430885930,-76.44727494042520,2,0,p,0,1,5
292,87H52H53+438,41.007783197151300,-76.44728283013230,2,0,p,0,1,5
293,87H52H53+433,41.00775599003530,-76.44732674548450,2,0,p,0,1,5
294,87H52H53+433,41.00775094478390,-76.44733502905610,2,0,p,0,1,5
295,87H52H53+44M,41.00783516746410,-76.44719902887160,2,0,p,0,1,5
296,87H52H53+43H,41.00781606133410,-76.4472606627483,2,0,p,0,1,5
297,87H52H53+44R,41.00785373897660,-76.44724373328570,2,0,p,0,1,5
298,87H52H53+43Q,41.00783369889650,-76.44727599560670,2,0,p,0,1,5
299,87H52H53+43Q,41.00783066471130,-76.44728106962750,2,0,p,0,1,5
300,87H52H53+535,41.00788855664950,-76.44727420400160,2,0,p,0,1,5
301,87H52H53+538,41.00791715397240,-76.4472991529396,2,0,p,0,1,5
302,87H52H53+53H,41.007928606034600,-76.44728071967480,2,0,p,0,1,5
303,87H52H53+538,41.00792320764180,-76.447304577116,2,0,p,0,1,5
304,87H52H53+533,41.007899964351800,-76.44734218928070,2,0,p,0,1,5
305,87H52H53+532,41.007887776753500,-76.4473619713855,2,0,p,0,1,5
306,87H52H53+532,41.00788230714260,-76.4473706428108,2,0,p,0,1,5
307,87H52H53+42X,41.00787127872650,-76.44738862652870,2,0,p,0,1,5
308,87H52H53+42X,41.00785911200870,-76.44737807679150,2,0,p,0,1,5
309,87H52H53+525,41.007878985700900,-76.4473953198071,2,0,p,0,1,5
310,87H52H53+42P,41.00783110920560,-76.44742356071780,2,0,p,0,1,5
311,87H52H53+42P,41.00784307553860,-76.44743405376800,2,0,p,0,1,5
312,87H52H53+42M,41.00784005137960,-76.44745821361870,2,0,p,0,1,5
313,87H52H53+42M,41.00784937642550,-76.44746646119570,2,0,p,0,1,5
314,87H52H53+42J,41.007835341463100,-76.4474893211829,2,0,p,0,1,5
315,87H52H53+42V,41.00786629368910,-76.44743927405300,2,0,p,0,1,5
316,87H52H53+42W,41.00787452949820,-76.44742594295400,2,0,p,0,1,5
317,87H52H53+529,41.007904837083200,-76.44737682842970,2,0,p,0,1,5
318,87H52H53+536,41.007913458834800,-76.44736315072730,2,0,p,0,1,5
319,87H52H53+53F,41.00794033900130,-76.44731944968700,2,0,p,0,1,5
320,87H52H52+4XX,41.00787184476310,-76.44752124494300,2,0,p,0,1,5
321,87H52H53+522,41.00788869957200,-76.44749401544020,2,0,p,0,1,5
322,87H52H53+526,41.00790273115500,-76.44747106190490,2,0,p,0,1,5
323,87H52H53+523,41.007893136126000,-76.44744224875140,2,0,p,0,1,5
324,87H52H53+527,41.00791067579390,-76.44745747604500,2,0,p,0,1,5
325,87H52H53+528,41.007908731002400,-76.44741702378600,2,0,p,0,1,5
326,87H52H53+529,41.00792352962710,-76.44739313143400,2,0,p,0,1,5
327,87H52H53+52G,41.007940905290500,-76.44740839826990,2,0,p,0,1,5
328,87H52H53+52G,41.007925541273200,-76.44743354397480,2,0,p,0,1,5
329,87H52H53+52H,41.007947155003800,-76.44739263881520,2,0,p,0,1,5
330,87H52H53+52Q,41.00795612819510,-76.44737809871660,2,0,p,0,1,5
331,87H52H53+53J,41.00796176907440,-76.44736923359410,2,0,p,0,1,5
332,87H52H53+53J,41.00797408896980,-76.44734898025100,2,0,p,0,1,5
333,87H52H53+53M,41.00796420082890,-76.44734033321190,2,0,p,0,1,5
334,87H52H53+53C,41.00793878672350,-76.44736300248330,2,0,p,0,1,5
335,87H52H53+53W,41.007996024805200,-76.44728909043340,2,0,p,0,1,5
336,87H52H53+635,41.00800693714690,-76.447271433782,2,0,p,0,1,5
337,87H52H53+635,41.00801093479850,-76.44726483449390,2,0,p,0,1,5
338,87H52H53+635,41.00801993291130,-76.44725041525800,2,0,p,0,1,5
339,87H52H53+646,41.0080331298952,-76.44722902016170,2,0,p,0,1,5
340,87H52H53+647,41.008045511209700,-76.44720899660450,2,0,p,0,1,5
341,87H52H53+647,41.008048493467600,-76.4472040603424,2,0,p,0,1,5
342,87H52H53+64G,41.00805891956060,-76.44718738615530,2,0,p,0,1,5
343,87H52H53+635,41.008003073985500,-76.4472579778869,2,0,p,0,1,5
344,87H52H53+642,41.008021777943800,-76.44722776604120,2,0,p,0,1,5
345,87H52H53+647,41.00804075386040,-76.44719718944810,2,0,p,0,1,5
346,87H52H53+53X,41.007996909358900,-76.44725246557720,2,0,p,0,1,5
347,87H52H53+648,41.00802851328940,-76.44718650808820,2,0,p,0,1,5
348,87H52H53+54R,41.00798480221150,-76.4472418700819,2,0,p,0,1,5
349,87H52H53+54R,41.0079788380625,-76.44723671545200,2,0,p,0,1,5
350,87H52H53+54V,41.00799783938100,-76.4472059594703,2,0,p,0,1,5
351,87H52H53+644,41.008016455965800,-76.44717591300890,2,0,p,0,1,5
352,87H52H53+54J,41.00796381788360,-76.44722358039150,2,0,p,0,1,5
353,87H52H53+644,41.00800326660340,-76.4471643335995,2,0,p,0,1,5
354,87H52H53+54F,41.00794485507050,-76.44720693369870,2,0,p,0,1,5
355,87H52H53+54X,41.00799046988500,-76.44715320668620,2,0,p,0,1,5
356,87H52H53+54X,41.00797755876710,-76.44714187662240,2,0,p,0,1,5
357,87H52H53+54Q,41.007968799916300,-76.44713425692670,2,0,p,0,1,5
358,87H52H53+54Q,41.00796442451440,-76.44713044236370,2,0,p,0,1,5
359,87H52H53+54G,41.007949992958200,-76.4471646915619,2,0,p,0,1,5
360,87H52H53+54F,41.00793121949800,-76.44719496023940,2,0,p,0,1,5
361,87H52H53+548,41.00791890478830,-76.44718420616820,2,0,p,0,1,5
362,87H52H53+55J,41.00795112340580,-76.44711879321570,2,0,p,0,1,5
363,87H52H53+55C,41.007944398124000,-76.44711285569730,2,0,p,0,1,5
364,87H52H53+548,41.00790680269830,-76.44717363414560,2,0,p,0,1,5
365,87H52H53+54H,41.00792518606060,-76.44714386734300,2,0,p,0,1,5
366,87H52H53+549,41.007922171379700,-76.44713999665340,2,0,p,0,1,5
367,87H52H53+55C,41.0079407804193,-76.44710983564140,2,0,p,0,1,5
368,87H52H53+55C,41.007937795249500,-76.44710721781220,2,0,p,0,1,5
369,87H52H53+548,41.007903303884800,-76.44717056623230,2,0,p,0,1,5
370,87H52H53+544,41.00789350642900,-76.4471619461576,2,0,p,0,1,5
371,87H52H53+55C,41.0079315580037,-76.4471016815211,2,0,p,0,1,5
372,87H52H53+55C,41.007925580811500,-76.44709640062260,2,0,p,0,1,5
373,87H52H53+557,41.00791220215600,-76.44708481469800,2,0,p,0,1,5
374,87H52H53+553,41.007899871716700,-76.44707403525130,2,0,p,0,1,5
375,87H52H53+545,41.00788042063910,-76.44715057037520,2,0,p,0,1,5
376,87H52H53+44X,41.00787045269050,-76.44714184990790,2,0,p,0,1,5
377,87H52H53+44X,41.00786243571750,-76.44713471189930,2,0,p,0,1,5
378,87H52H53+552,41.00788099829320,-76.44710474777730,2,0,p,0,1,5
379,87H52H53+44X,41.00785392440330,-76.44712742253280,2,0,p,0,1,5
380,87H52H53+553,41.00788727192930,-76.44706284874220,2,0,p,0,1,5
381,87H52H53+45W,41.00787364314940,-76.44705098584520,2,0,p,0,1,5
382,87H52H53+45W,41.00786675068950,-76.44704499249690,2,0,p,0,1,5
383,87H52H53+45J,41.00784142525330,-76.4471163760972,2,0,p,0,1,5
384,87H52H53+45J,41.00782923150160,-76.44710565496670,2,0,p,0,1,5
385,87H52H53+45M,41.007848133222800,-76.44707529374590,2,0,p,0,1,5
386,87H52H53+45X,41.007868741007900,-76.44701997794910,2,0,p,0,1,5
387,87H52H53+45W,41.00785815230200,-76.4470373535534,2,0,p,0,1,5
388,87H52H53+45W,41.00785574943390,-76.44704102693210,2,0,p,0,1,5
389,87H52H53+45P,41.00784300229190,-76.44706163696090,2,0,p,0,1,5
390,87H52H53+45M,41.00782997382210,-76.44708260167900,2,0,p,0,1,5
391,87H52H53+45C,41.00782050514020,-76.44709818914220,2,0,p,0,1,5
265,87H52H53+452,41.00775524009910,-76.44711122388740,2.5,0,s,0,0,1
266,87H52H53+42P,41.0078376306551,-76.44742935724810,2.5,0,s,0,0,1
